date,day_of_week,is_weekend,cone_size,flavor,temperature,daily_sales
2022-09-28,Wednesday,0,Small,Chocolate,22.3,14
2022-09-28,Wednesday,0,Small,Strawberry,22.3,9
2022-09-28,Wednesday,0,Medium,Chocolate,22.3,13
2022-09-28,Wednesday,0,Medium,Strawberry,22.3,14
2022-09-28,Wednesday,0,Large,Chocolate,22.3,7
2022-09-28,Wednesday,0,Large,Strawberry,22.3,7
2022-09-29,Thursday,0,Small,Chocolate,24.4,14
2022-09-29,Thursday,0,Small,Strawberry,24.4,13
2022-09-29,Thursday,0,Medium,Chocolate,24.4,11
2022-09-29,Thursday,0,Medium,Strawberry,24.4,15
2022-09-29,Thursday,0,Large,Chocolate,24.4,8
2022-09-29,Thursday,0,Large,Strawberry,24.4,6
2022-09-30,Friday,0,Small,Chocolate,25.9,17
2022-09-30,Friday,0,Small,Strawberry,25.9,15
2022-09-30,Friday,0,Medium,Chocolate,25.9,17
2022-09-30,Friday,0,Medium,Strawberry,25.9,13
2022-09-30,Friday,0,Large,Chocolate,25.9,10
2022-09-30,Friday,0,Large,Strawberry,25.9,8
2022-10-01,Saturday,1,Small,Chocolate,24.8,32
2022-10-01,Saturday,1,Small,Strawberry,24.8,28
2022-10-01,Saturday,1,Medium,Chocolate,24.8,25
2022-10-01,Saturday,1,Medium,Strawberry,24.8,22
2022-10-01,Saturday,1,Large,Chocolate,24.8,16
2022-10-01,Saturday,1,Large,Strawberry,24.8,19
2022-10-02,Sunday,1,Small,Chocolate,23.9,20
2022-10-02,Sunday,1,Small,Strawberry,23.9,18
2022-10-02,Sunday,1,Medium,Chocolate,23.9,20
2022-10-02,Sunday,1,Medium,Strawberry,23.9,12
2022-10-02,Sunday,1,Large,Chocolate,23.9,7
2022-10-02,Sunday,1,Large,Strawberry,23.9,10
2022-10-03,Monday,0,Small,Chocolate,21.1,8
2022-10-03,Monday,0,Small,Strawberry,21.1,7
2022-10-03,Monday,0,Medium,Chocolate,21.1,8
2022-10-03,Monday,0,Medium,Strawberry,21.1,4
2022-10-03,Monday,0,Large,Chocolate,21.1,3
2022-10-03,Monday,0,Large,Strawberry,21.1,3
2022-10-04,Tuesday,0,Small,Chocolate,24.1,21
2022-10-04,Tuesday,0,Small,Strawberry,24.1,18
2022-10-04,Tuesday,0,Medium,Chocolate,24.1,17
2022-10-04,Tuesday,0,Medium,Strawberry,24.1,14
2022-10-04,Tuesday,0,Large,Chocolate,24.1,7
2022-10-04,Tuesday,0,Large,Strawberry,24.1,8
2022-10-05,Wednesday,0,Small,Chocolate,24.6,23
2022-10-05,Wednesday,0,Small,Strawberry,24.6,19
2022-10-05,Wednesday,0,Medium,Chocolate,24.6,18
2022-10-05,Wednesday,0,Medium,Strawberry,24.6,17
2022-10-05,Wednesday,0,Large,Chocolate,24.6,14
2022-10-05,Wednesday,0,Large,Strawberry,24.6,9
2022-10-06,Thursday,0,Small,Chocolate,25.4,23
2022-10-06,Thursday,0,Small,Strawberry,25.4,19
2022-10-06,Thursday,0,Medium,Chocolate,25.4,20
2022-10-06,Thursday,0,Medium,Strawberry,25.4,16
2022-10-06,Thursday,0,Large,Chocolate,25.4,16
2022-10-06,Thursday,0,Large,Strawberry,25.4,8
2022-10-07,Friday,0,Small,Chocolate,24.6,17
2022-10-07,Friday,0,Small,Strawberry,24.6,15
2022-10-07,Friday,0,Medium,Chocolate,24.6,15
2022-10-07,Friday,0,Medium,Strawberry,24.6,18
2022-10-07,Friday,0,Large,Chocolate,24.6,9
2022-10-07,Friday,0,Large,Strawberry,24.6,5
2022-10-08,Saturday,1,Small,Chocolate,24.0,17
2022-10-08,Saturday,1,Small,Strawberry,24.0,14
2022-10-08,Saturday,1,Medium,Chocolate,24.0,15
2022-10-08,Saturday,1,Medium,Strawberry,24.0,13
2022-10-08,Saturday,1,Large,Chocolate,24.0,7
2022-10-08,Saturday,1,Large,Strawberry,24.0,7
2022-10-09,Sunday,1,Small,Chocolate,21.8,15
2022-10-09,Sunday,1,Small,Strawberry,21.8,9
2022-10-09,Sunday,1,Medium,Chocolate,21.8,10
2022-10-09,Sunday,1,Medium,Strawberry,21.8,7
2022-10-09,Sunday,1,Large,Chocolate,21.8,8
2022-10-09,Sunday,1,Large,Strawberry,21.8,9
2022-10-10,Monday,0,Small,Chocolate,20.7,4
2022-10-10,Monday,0,Small,Strawberry,20.7,4
2022-10-10,Monday,0,Medium,Chocolate,20.7,4
2022-10-10,Monday,0,Medium,Strawberry,20.7,2
2022-10-10,Monday,0,Large,Chocolate,20.7,2
2022-10-10,Monday,0,Large,Strawberry,20.7,2
2022-10-11,Tuesday,0,Small,Chocolate,25.3,13
2022-10-11,Tuesday,0,Small,Strawberry,25.3,12
2022-10-11,Tuesday,0,Medium,Chocolate,25.3,9
2022-10-11,Tuesday,0,Medium,Strawberry,25.3,12
2022-10-11,Tuesday,0,Large,Chocolate,25.3,5
2022-10-11,Tuesday,0,Large,Strawberry,25.3,5
2022-10-12,Wednesday,0,Small,Chocolate,24.2,14
2022-10-12,Wednesday,0,Small,Strawberry,24.2,14
2022-10-12,Wednesday,0,Medium,Chocolate,24.2,16
2022-10-12,Wednesday,0,Medium,Strawberry,24.2,11
2022-10-12,Wednesday,0,Large,Chocolate,24.2,7
2022-10-12,Wednesday,0,Large,Strawberry,24.2,9
2022-10-13,Thursday,0,Small,Chocolate,22.4,13
2022-10-13,Thursday,0,Small,Strawberry,22.4,12
2022-10-13,Thursday,0,Medium,Chocolate,22.4,15
2022-10-13,Thursday,0,Medium,Strawberry,22.4,10
2022-10-13,Thursday,0,Large,Chocolate,22.4,9
2022-10-13,Thursday,0,Large,Strawberry,22.4,4
2022-10-14,Friday,0,Small,Chocolate,20.9,9
2022-10-14,Friday,0,Small,Strawberry,20.9,5
2022-10-14,Friday,0,Medium,Chocolate,20.9,6
2022-10-14,Friday,0,Medium,Strawberry,20.9,6
2022-10-14,Friday,0,Large,Chocolate,20.9,5
2022-10-14,Friday,0,Large,Strawberry,20.9,4
2022-10-15,Saturday,1,Small,Chocolate,23.5,23
2022-10-15,Saturday,1,Small,Strawberry,23.5,17
2022-10-15,Saturday,1,Medium,Chocolate,23.5,23
2022-10-15,Saturday,1,Medium,Strawberry,23.5,16
2022-10-15,Saturday,1,Large,Chocolate,23.5,12
2022-10-15,Saturday,1,Large,Strawberry,23.5,8
2022-10-16,Sunday,1,Small,Chocolate,28.7,32
2022-10-16,Sunday,1,Small,Strawberry,28.7,28
2022-10-16,Sunday,1,Medium,Chocolate,28.7,27
2022-10-16,Sunday,1,Medium,Strawberry,28.7,23
2022-10-16,Sunday,1,Large,Chocolate,28.7,20
2022-10-16,Sunday,1,Large,Strawberry,28.7,14
2022-10-17,Monday,0,Small,Chocolate,20.6,7
2022-10-17,Monday,0,Small,Strawberry,20.6,10
2022-10-17,Monday,0,Medium,Chocolate,20.6,2
2022-10-17,Monday,0,Medium,Strawberry,20.6,7
2022-10-17,Monday,0,Large,Chocolate,20.6,4
2022-10-17,Monday,0,Large,Strawberry,20.6,4
2022-10-18,Tuesday,0,Small,Chocolate,22.4,13
2022-10-18,Tuesday,0,Small,Strawberry,22.4,11
2022-10-18,Tuesday,0,Medium,Chocolate,22.4,11
2022-10-18,Tuesday,0,Medium,Strawberry,22.4,8
2022-10-18,Tuesday,0,Large,Chocolate,22.4,5
2022-10-18,Tuesday,0,Large,Strawberry,22.4,2
2022-10-19,Wednesday,0,Small,Chocolate,24.2,20
2022-10-19,Wednesday,0,Small,Strawberry,24.2,17
2022-10-19,Wednesday,0,Medium,Chocolate,24.2,16
2022-10-19,Wednesday,0,Medium,Strawberry,24.2,11
2022-10-19,Wednesday,0,Large,Chocolate,24.2,9
2022-10-19,Wednesday,0,Large,Strawberry,24.2,7
2022-10-20,Thursday,0,Small,Chocolate,21.7,7
2022-10-20,Thursday,0,Small,Strawberry,21.7,12
2022-10-20,Thursday,0,Medium,Chocolate,21.7,10
2022-10-20,Thursday,0,Medium,Strawberry,21.7,5
2022-10-20,Thursday,0,Large,Chocolate,21.7,5
2022-10-20,Thursday,0,Large,Strawberry,21.7,5
2022-10-21,Friday,0,Small,Chocolate,24.8,20
2022-10-21,Friday,0,Small,Strawberry,24.8,14
2022-10-21,Friday,0,Medium,Chocolate,24.8,12
2022-10-21,Friday,0,Medium,Strawberry,24.8,13
2022-10-21,Friday,0,Large,Chocolate,24.8,0
2022-10-21,Friday,0,Large,Strawberry,24.8,12
2022-10-22,Saturday,1,Small,Chocolate,19.9,6
2022-10-22,Saturday,1,Small,Strawberry,19.9,7
2022-10-22,Saturday,1,Medium,Chocolate,19.9,3
2022-10-22,Saturday,1,Medium,Strawberry,19.9,2
2022-10-22,Saturday,1,Large,Chocolate,19.9,2
2022-10-22,Saturday,1,Large,Strawberry,19.9,3
2022-10-23,Sunday,1,Small,Chocolate,21.0,17
2022-10-23,Sunday,1,Small,Strawberry,21.0,14
2022-10-23,Sunday,1,Medium,Chocolate,21.0,15
2022-10-23,Sunday,1,Medium,Strawberry,21.0,11
2022-10-23,Sunday,1,Large,Chocolate,21.0,5
2022-10-23,Sunday,1,Large,Strawberry,21.0,9
2022-10-24,Monday,0,Small,Chocolate,21.0,14
2022-10-24,Monday,0,Small,Strawberry,21.0,9
2022-10-24,Monday,0,Medium,Chocolate,21.0,5
2022-10-24,Monday,0,Medium,Strawberry,21.0,5
2022-10-24,Monday,0,Large,Chocolate,21.0,8
2022-10-24,Monday,0,Large,Strawberry,21.0,4
2022-10-25,Tuesday,0,Small,Chocolate,22.3,18
2022-10-25,Tuesday,0,Small,Strawberry,22.3,14
2022-10-25,Tuesday,0,Medium,Chocolate,22.3,12
2022-10-25,Tuesday,0,Medium,Strawberry,22.3,10
2022-10-25,Tuesday,0,Large,Chocolate,22.3,10
2022-10-25,Tuesday,0,Large,Strawberry,22.3,8
2022-10-26,Wednesday,0,Small,Chocolate,21.5,13
2022-10-26,Wednesday,0,Small,Strawberry,21.5,9
2022-10-26,Wednesday,0,Medium,Chocolate,21.5,9
2022-10-26,Wednesday,0,Medium,Strawberry,21.5,7
2022-10-26,Wednesday,0,Large,Chocolate,21.5,6
2022-10-26,Wednesday,0,Large,Strawberry,21.5,8
2022-10-27,Thursday,0,Small,Chocolate,20.4,5
2022-10-27,Thursday,0,Small,Strawberry,20.4,5
2022-10-27,Thursday,0,Medium,Chocolate,20.4,2
2022-10-27,Thursday,0,Medium,Strawberry,20.4,3
2022-10-27,Thursday,0,Large,Chocolate,20.4,3
2022-10-27,Thursday,0,Large,Strawberry,20.4,3
2022-10-28,Friday,0,Small,Chocolate,22.4,13
2022-10-28,Friday,0,Small,Strawberry,22.4,9
2022-10-28,Friday,0,Medium,Chocolate,22.4,9
2022-10-28,Friday,0,Medium,Strawberry,22.4,7
2022-10-28,Friday,0,Large,Chocolate,22.4,4
2022-10-28,Friday,0,Large,Strawberry,22.4,5
2022-10-29,Saturday,1,Small,Chocolate,22.8,14
2022-10-29,Saturday,1,Small,Strawberry,22.8,12
2022-10-29,Saturday,1,Medium,Chocolate,22.8,13
2022-10-29,Saturday,1,Medium,Strawberry,22.8,12
2022-10-29,Saturday,1,Large,Chocolate,22.8,6
2022-10-29,Saturday,1,Large,Strawberry,22.8,5
2022-10-30,Sunday,1,Small,Chocolate,20.8,9
2022-10-30,Sunday,1,Small,Strawberry,20.8,10
2022-10-30,Sunday,1,Medium,Chocolate,20.8,6
2022-10-30,Sunday,1,Medium,Strawberry,20.8,0
2022-10-30,Sunday,1,Large,Chocolate,20.8,1
2022-10-30,Sunday,1,Large,Strawberry,20.8,3
2022-10-31,Monday,0,Small,Chocolate,21.1,12
2022-10-31,Monday,0,Small,Strawberry,21.1,6
2022-10-31,Monday,0,Medium,Chocolate,21.1,6
2022-10-31,Monday,0,Medium,Strawberry,21.1,8
2022-10-31,Monday,0,Large,Chocolate,21.1,7
2022-10-31,Monday,0,Large,Strawberry,21.1,6
2022-11-01,Tuesday,0,Small,Chocolate,22.0,16
2022-11-01,Tuesday,0,Small,Strawberry,22.0,16
2022-11-01,Tuesday,0,Medium,Chocolate,22.0,11
2022-11-01,Tuesday,0,Medium,Strawberry,22.0,9
2022-11-01,Tuesday,0,Large,Chocolate,22.0,5
2022-11-01,Tuesday,0,Large,Strawberry,22.0,7
2022-11-02,Wednesday,0,Small,Chocolate,21.5,12
2022-11-02,Wednesday,0,Small,Strawberry,21.5,8
2022-11-02,Wednesday,0,Medium,Chocolate,21.5,9
2022-11-02,Wednesday,0,Medium,Strawberry,21.5,5
2022-11-02,Wednesday,0,Large,Chocolate,21.5,9
2022-11-02,Wednesday,0,Large,Strawberry,21.5,4
2022-11-03,Thursday,0,Small,Chocolate,20.6,8
2022-11-03,Thursday,0,Small,Strawberry,20.6,6
2022-11-03,Thursday,0,Medium,Chocolate,20.6,6
2022-11-03,Thursday,0,Medium,Strawberry,20.6,6
2022-11-03,Thursday,0,Large,Chocolate,20.6,6
2022-11-03,Thursday,0,Large,Strawberry,20.6,5
2022-11-04,Friday,0,Small,Chocolate,26.6,16
2022-11-04,Friday,0,Small,Strawberry,26.6,11
2022-11-04,Friday,0,Medium,Chocolate,26.6,11
2022-11-04,Friday,0,Medium,Strawberry,26.6,8
2022-11-04,Friday,0,Large,Chocolate,26.6,6
2022-11-04,Friday,0,Large,Strawberry,26.6,9
2022-11-05,Saturday,1,Small,Chocolate,23.1,31
2022-11-05,Saturday,1,Small,Strawberry,23.1,20
2022-11-05,Saturday,1,Medium,Chocolate,23.1,20
2022-11-05,Saturday,1,Medium,Strawberry,23.1,14
2022-11-05,Saturday,1,Large,Chocolate,23.1,13
2022-11-05,Saturday,1,Large,Strawberry,23.1,12
2022-11-06,Sunday,1,Small,Chocolate,21.6,16
2022-11-06,Sunday,1,Small,Strawberry,21.6,17
2022-11-06,Sunday,1,Medium,Chocolate,21.6,16
2022-11-06,Sunday,1,Medium,Strawberry,21.6,14
2022-11-06,Sunday,1,Large,Chocolate,21.6,6
2022-11-06,Sunday,1,Large,Strawberry,21.6,8
2022-11-07,Monday,0,Small,Chocolate,18.9,5
2022-11-07,Monday,0,Small,Strawberry,18.9,4
2022-11-07,Monday,0,Medium,Chocolate,18.9,2
2022-11-07,Monday,0,Medium,Strawberry,18.9,3
2022-11-07,Monday,0,Large,Chocolate,18.9,0
2022-11-07,Monday,0,Large,Strawberry,18.9,4
2022-11-08,Tuesday,0,Small,Chocolate,20.8,10
2022-11-08,Tuesday,0,Small,Strawberry,20.8,8
2022-11-08,Tuesday,0,Medium,Chocolate,20.8,7
2022-11-08,Tuesday,0,Medium,Strawberry,20.8,9
2022-11-08,Tuesday,0,Large,Chocolate,20.8,4
2022-11-08,Tuesday,0,Large,Strawberry,20.8,6
2022-11-09,Wednesday,0,Small,Chocolate,20.4,3
2022-11-09,Wednesday,0,Small,Strawberry,20.4,1
2022-11-09,Wednesday,0,Medium,Chocolate,20.4,3
2022-11-09,Wednesday,0,Medium,Strawberry,20.4,0
2022-11-09,Wednesday,0,Large,Chocolate,20.4,4
2022-11-09,Wednesday,0,Large,Strawberry,20.4,1
2022-11-10,Thursday,0,Small,Chocolate,20.8,12
2022-11-10,Thursday,0,Small,Strawberry,20.8,8
2022-11-10,Thursday,0,Medium,Chocolate,20.8,6
2022-11-10,Thursday,0,Medium,Strawberry,20.8,3
2022-11-10,Thursday,0,Large,Chocolate,20.8,3
2022-11-10,Thursday,0,Large,Strawberry,20.8,3
2022-11-11,Friday,0,Small,Chocolate,21.3,12
2022-11-11,Friday,0,Small,Strawberry,21.3,7
2022-11-11,Friday,0,Medium,Chocolate,21.3,0
2022-11-11,Friday,0,Medium,Strawberry,21.3,9
2022-11-11,Friday,0,Large,Chocolate,21.3,6
2022-11-11,Friday,0,Large,Strawberry,21.3,4
2022-11-12,Saturday,1,Small,Chocolate,19.8,3
2022-11-12,Saturday,1,Small,Strawberry,19.8,3
2022-11-12,Saturday,1,Medium,Chocolate,19.8,5
2022-11-12,Saturday,1,Medium,Strawberry,19.8,3
2022-11-12,Saturday,1,Large,Chocolate,19.8,0
2022-11-12,Saturday,1,Large,Strawberry,19.8,5
2022-11-13,Sunday,1,Small,Chocolate,21.6,13
2022-11-13,Sunday,1,Small,Strawberry,21.6,11
2022-11-13,Sunday,1,Medium,Chocolate,21.6,14
2022-11-13,Sunday,1,Medium,Strawberry,21.6,6
2022-11-13,Sunday,1,Large,Chocolate,21.6,9
2022-11-13,Sunday,1,Large,Strawberry,21.6,8
2022-11-14,Monday,0,Small,Chocolate,19.7,2
2022-11-14,Monday,0,Small,Strawberry,19.7,3
2022-11-14,Monday,0,Medium,Chocolate,19.7,3
2022-11-14,Monday,0,Medium,Strawberry,19.7,4
2022-11-14,Monday,0,Large,Chocolate,19.7,4
2022-11-14,Monday,0,Large,Strawberry,19.7,0
2022-11-15,Tuesday,0,Small,Chocolate,16.9,5
2022-11-15,Tuesday,0,Small,Strawberry,16.9,4
2022-11-15,Tuesday,0,Medium,Chocolate,16.9,3
2022-11-15,Tuesday,0,Medium,Strawberry,16.9,3
2022-11-15,Tuesday,0,Large,Chocolate,16.9,5
2022-11-15,Tuesday,0,Large,Strawberry,16.9,2
2022-11-16,Wednesday,0,Small,Chocolate,20.1,4
2022-11-16,Wednesday,0,Small,Strawberry,20.1,7
2022-11-16,Wednesday,0,Medium,Chocolate,20.1,3
2022-11-16,Wednesday,0,Medium,Strawberry,20.1,3
2022-11-16,Wednesday,0,Large,Chocolate,20.1,1
2022-11-16,Wednesday,0,Large,Strawberry,20.1,4
2022-11-17,Thursday,0,Small,Chocolate,24.7,26
2022-11-17,Thursday,0,Small,Strawberry,24.7,21
2022-11-17,Thursday,0,Medium,Chocolate,24.7,16
2022-11-17,Thursday,0,Medium,Strawberry,24.7,18
2022-11-17,Thursday,0,Large,Chocolate,24.7,13
2022-11-17,Thursday,0,Large,Strawberry,24.7,11
2022-11-18,Friday,0,Small,Chocolate,19.3,0
2022-11-18,Friday,0,Small,Strawberry,19.3,5
2022-11-18,Friday,0,Medium,Chocolate,19.3,3
2022-11-18,Friday,0,Medium,Strawberry,19.3,7
2022-11-18,Friday,0,Large,Chocolate,19.3,3
2022-11-18,Friday,0,Large,Strawberry,19.3,0
2022-11-19,Saturday,1,Small,Chocolate,20.4,5
2022-11-19,Saturday,1,Small,Strawberry,20.4,11
2022-11-19,Saturday,1,Medium,Chocolate,20.4,9
2022-11-19,Saturday,1,Medium,Strawberry,20.4,7
2022-11-19,Saturday,1,Large,Chocolate,20.4,5
2022-11-19,Saturday,1,Large,Strawberry,20.4,1
2022-11-20,Sunday,1,Small,Chocolate,19.7,4
2022-11-20,Sunday,1,Small,Strawberry,19.7,0
2022-11-20,Sunday,1,Medium,Chocolate,19.7,4
2022-11-20,Sunday,1,Medium,Strawberry,19.7,0
2022-11-20,Sunday,1,Large,Chocolate,19.7,3
2022-11-20,Sunday,1,Large,Strawberry,19.7,4
2022-11-21,Monday,0,Small,Chocolate,21.9,17
2022-11-21,Monday,0,Small,Strawberry,21.9,9
2022-11-21,Monday,0,Medium,Chocolate,21.9,12
2022-11-21,Monday,0,Medium,Strawberry,21.9,10
2022-11-21,Monday,0,Large,Chocolate,21.9,5
2022-11-21,Monday,0,Large,Strawberry,21.9,3
2022-11-22,Tuesday,0,Small,Chocolate,19.1,6
2022-11-22,Tuesday,0,Small,Strawberry,19.1,2
2022-11-22,Tuesday,0,Medium,Chocolate,19.1,2
2022-11-22,Tuesday,0,Medium,Strawberry,19.1,1
2022-11-22,Tuesday,0,Large,Chocolate,19.1,4
2022-11-22,Tuesday,0,Large,Strawberry,19.1,2
2022-11-23,Wednesday,0,Small,Chocolate,20.2,8
2022-11-23,Wednesday,0,Small,Strawberry,20.2,3
2022-11-23,Wednesday,0,Medium,Chocolate,20.2,7
2022-11-23,Wednesday,0,Medium,Strawberry,20.2,4
2022-11-23,Wednesday,0,Large,Chocolate,20.2,2
2022-11-23,Wednesday,0,Large,Strawberry,20.2,7
2022-11-24,Thursday,0,Small,Chocolate,18.4,2
2022-11-24,Thursday,0,Small,Strawberry,18.4,5
2022-11-24,Thursday,0,Medium,Chocolate,18.4,7
2022-11-24,Thursday,0,Medium,Strawberry,18.4,6
2022-11-24,Thursday,0,Large,Chocolate,18.4,4
2022-11-24,Thursday,0,Large,Strawberry,18.4,1
2022-11-25,Friday,0,Small,Chocolate,19.7,8
2022-11-25,Friday,0,Small,Strawberry,19.7,4
2022-11-25,Friday,0,Medium,Chocolate,19.7,2
2022-11-25,Friday,0,Medium,Strawberry,19.7,5
2022-11-25,Friday,0,Large,Chocolate,19.7,0
2022-11-25,Friday,0,Large,Strawberry,19.7,2
2022-11-26,Saturday,1,Small,Chocolate,20.1,9
2022-11-26,Saturday,1,Small,Strawberry,20.1,4
2022-11-26,Saturday,1,Medium,Chocolate,20.1,7
2022-11-26,Saturday,1,Medium,Strawberry,20.1,8
2022-11-26,Saturday,1,Large,Chocolate,20.1,4
2022-11-26,Saturday,1,Large,Strawberry,20.1,5
2022-11-27,Sunday,1,Small,Chocolate,18.3,3
2022-11-27,Sunday,1,Small,Strawberry,18.3,5
2022-11-27,Sunday,1,Medium,Chocolate,18.3,3
2022-11-27,Sunday,1,Medium,Strawberry,18.3,4
2022-11-27,Sunday,1,Large,Chocolate,18.3,4
2022-11-27,Sunday,1,Large,Strawberry,18.3,3
2022-11-28,Monday,0,Small,Chocolate,20.9,7
2022-11-28,Monday,0,Small,Strawberry,20.9,5
2022-11-28,Monday,0,Medium,Chocolate,20.9,5
2022-11-28,Monday,0,Medium,Strawberry,20.9,4
2022-11-28,Monday,0,Large,Chocolate,20.9,2
2022-11-28,Monday,0,Large,Strawberry,20.9,0
2022-11-29,Tuesday,0,Small,Chocolate,19.0,2
2022-11-29,Tuesday,0,Small,Strawberry,19.0,3
2022-11-29,Tuesday,0,Medium,Chocolate,19.0,7
2022-11-29,Tuesday,0,Medium,Strawberry,19.0,5
2022-11-29,Tuesday,0,Large,Chocolate,19.0,5
2022-11-29,Tuesday,0,Large,Strawberry,19.0,2
2022-11-30,Wednesday,0,Small,Chocolate,22.6,13
2022-11-30,Wednesday,0,Small,Strawberry,22.6,6
2022-11-30,Wednesday,0,Medium,Chocolate,22.6,14
2022-11-30,Wednesday,0,Medium,Strawberry,22.6,12
2022-11-30,Wednesday,0,Large,Chocolate,22.6,6
2022-11-30,Wednesday,0,Large,Strawberry,22.6,5
2022-12-01,Thursday,0,Small,Chocolate,18.8,7
2022-12-01,Thursday,0,Small,Strawberry,18.8,0
2022-12-01,Thursday,0,Medium,Chocolate,18.8,4
2022-12-01,Thursday,0,Medium,Strawberry,18.8,2
2022-12-01,Thursday,0,Large,Chocolate,18.8,2
2022-12-01,Thursday,0,Large,Strawberry,18.8,2
2022-12-02,Friday,0,Small,Chocolate,19.9,4
2022-12-02,Friday,0,Small,Strawberry,19.9,6
2022-12-02,Friday,0,Medium,Chocolate,19.9,4
2022-12-02,Friday,0,Medium,Strawberry,19.9,3
2022-12-02,Friday,0,Large,Chocolate,19.9,0
2022-12-02,Friday,0,Large,Strawberry,19.9,0
2022-12-03,Saturday,1,Small,Chocolate,22.0,27
2022-12-03,Saturday,1,Small,Strawberry,22.0,25
2022-12-03,Saturday,1,Medium,Chocolate,22.0,22
2022-12-03,Saturday,1,Medium,Strawberry,22.0,17
2022-12-03,Saturday,1,Large,Chocolate,22.0,12
2022-12-03,Saturday,1,Large,Strawberry,22.0,5
2022-12-04,Sunday,1,Small,Chocolate,19.8,8
2022-12-04,Sunday,1,Small,Strawberry,19.8,5
2022-12-04,Sunday,1,Medium,Chocolate,19.8,5
2022-12-04,Sunday,1,Medium,Strawberry,19.8,1
2022-12-04,Sunday,1,Large,Chocolate,19.8,1
2022-12-04,Sunday,1,Large,Strawberry,19.8,4
2022-12-05,Monday,0,Small,Chocolate,23.6,24
2022-12-05,Monday,0,Small,Strawberry,23.6,21
2022-12-05,Monday,0,Medium,Chocolate,23.6,17
2022-12-05,Monday,0,Medium,Strawberry,23.6,16
2022-12-05,Monday,0,Large,Chocolate,23.6,10
2022-12-05,Monday,0,Large,Strawberry,23.6,11
2022-12-06,Tuesday,0,Small,Chocolate,20.4,7
2022-12-06,Tuesday,0,Small,Strawberry,20.4,9
2022-12-06,Tuesday,0,Medium,Chocolate,20.4,11
2022-12-06,Tuesday,0,Medium,Strawberry,20.4,4
2022-12-06,Tuesday,0,Large,Chocolate,20.4,4
2022-12-06,Tuesday,0,Large,Strawberry,20.4,4
2022-12-07,Wednesday,0,Small,Chocolate,21.7,8
2022-12-07,Wednesday,0,Small,Strawberry,21.7,14
2022-12-07,Wednesday,0,Medium,Chocolate,21.7,12
2022-12-07,Wednesday,0,Medium,Strawberry,21.7,5
2022-12-07,Wednesday,0,Large,Chocolate,21.7,5
2022-12-07,Wednesday,0,Large,Strawberry,21.7,0
2022-12-08,Thursday,0,Small,Chocolate,23.0,25
2022-12-08,Thursday,0,Small,Strawberry,23.0,21
2022-12-08,Thursday,0,Medium,Chocolate,23.0,20
2022-12-08,Thursday,0,Medium,Strawberry,23.0,19
2022-12-08,Thursday,0,Large,Chocolate,23.0,11
2022-12-08,Thursday,0,Large,Strawberry,23.0,9
2022-12-09,Friday,0,Small,Chocolate,22.1,0
2022-12-09,Friday,0,Small,Strawberry,22.1,13
2022-12-09,Friday,0,Medium,Chocolate,22.1,13
2022-12-09,Friday,0,Medium,Strawberry,22.1,9
2022-12-09,Friday,0,Large,Chocolate,22.1,9
2022-12-09,Friday,0,Large,Strawberry,22.1,4
2022-12-10,Saturday,1,Small,Chocolate,19.1,6
2022-12-10,Saturday,1,Small,Strawberry,19.1,5
2022-12-10,Saturday,1,Medium,Chocolate,19.1,0
2022-12-10,Saturday,1,Medium,Strawberry,19.1,5
2022-12-10,Saturday,1,Large,Chocolate,19.1,7
2022-12-10,Saturday,1,Large,Strawberry,19.1,2
2022-12-11,Sunday,1,Small,Chocolate,18.8,2
2022-12-11,Sunday,1,Small,Strawberry,18.8,3
2022-12-11,Sunday,1,Medium,Chocolate,18.8,4
2022-12-11,Sunday,1,Medium,Strawberry,18.8,0
2022-12-11,Sunday,1,Large,Chocolate,18.8,3
2022-12-11,Sunday,1,Large,Strawberry,18.8,0
2022-12-12,Monday,0,Small,Chocolate,18.1,0
2022-12-12,Monday,0,Small,Strawberry,18.1,3
2022-12-12,Monday,0,Medium,Chocolate,18.1,2
2022-12-12,Monday,0,Medium,Strawberry,18.1,0
2022-12-12,Monday,0,Large,Chocolate,18.1,4
2022-12-12,Monday,0,Large,Strawberry,18.1,0
2022-12-13,Tuesday,0,Small,Chocolate,17.5,4
2022-12-13,Tuesday,0,Small,Strawberry,17.5,0
2022-12-13,Tuesday,0,Medium,Chocolate,17.5,4
2022-12-13,Tuesday,0,Medium,Strawberry,17.5,1
2022-12-13,Tuesday,0,Large,Chocolate,17.5,5
2022-12-13,Tuesday,0,Large,Strawberry,17.5,3
2022-12-14,Wednesday,0,Small,Chocolate,19.2,4
2022-12-14,Wednesday,0,Small,Strawberry,19.2,5
2022-12-14,Wednesday,0,Medium,Chocolate,19.2,0
2022-12-14,Wednesday,0,Medium,Strawberry,19.2,2
2022-12-14,Wednesday,0,Large,Chocolate,19.2,2
2022-12-14,Wednesday,0,Large,Strawberry,19.2,0
2022-12-15,Thursday,0,Small,Chocolate,19.3,6
2022-12-15,Thursday,0,Small,Strawberry,19.3,4
2022-12-15,Thursday,0,Medium,Chocolate,19.3,2
2022-12-15,Thursday,0,Medium,Strawberry,19.3,6
2022-12-15,Thursday,0,Large,Chocolate,19.3,2
2022-12-15,Thursday,0,Large,Strawberry,19.3,0
2022-12-16,Friday,0,Small,Chocolate,21.7,18
2022-12-16,Friday,0,Small,Strawberry,21.7,13
